image_id,kind,x,y,ring,h_c,alpha,target,mixed_path,orig_path,patch_size,inner_patch_size,codec,orig_file,comp_file
Test_SRC0027,hot,476,54,3,0.6863514184951782,1.0,0.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x476_y54_a1p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_001_x476_y54.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,600,442,4,0.579228937625885,0.0,1.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x600_y442_a0p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_002_x600_y442.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,600,442,4,0.579228937625885,0.2,0.8,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x600_y442_a0p2.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_002_x600_y442.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,600,442,4,0.579228937625885,0.4,0.6,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x600_y442_a0p4.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_002_x600_y442.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,600,442,4,0.579228937625885,0.6,0.4,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x600_y442_a0p6.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_002_x600_y442.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,600,442,4,0.579228937625885,0.8,0.1999999999999999,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x600_y442_a0p8.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_002_x600_y442.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,600,442,4,0.579228937625885,1.0,0.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x600_y442_a1p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_002_x600_y442.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,453,48,1,0.9632124900817872,0.0,1.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x453_y48_a0p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_003_x453_y48.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,453,48,1,0.9632124900817872,0.2,0.8,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x453_y48_a0p2.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_003_x453_y48.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,453,48,1,0.9632124900817872,0.4,0.6,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x453_y48_a0p4.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_003_x453_y48.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,453,48,1,0.9632124900817872,0.6,0.4,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x453_y48_a0p6.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_003_x453_y48.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,453,48,1,0.9632124900817872,0.8,0.1999999999999999,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x453_y48_a0p8.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_003_x453_y48.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,453,48,1,0.9632124900817872,1.0,0.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x453_y48_a1p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_003_x453_y48.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,92,237,4,0.6451379656791687,0.0,1.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x92_y237_a0p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_004_x92_y237.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,92,237,4,0.6451379656791687,0.2,0.8,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x92_y237_a0p2.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_004_x92_y237.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,92,237,4,0.6451379656791687,0.4,0.6,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x92_y237_a0p4.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_004_x92_y237.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,92,237,4,0.6451379656791687,0.6,0.4,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x92_y237_a0p6.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_004_x92_y237.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,92,237,4,0.6451379656791687,0.8,0.1999999999999999,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x92_y237_a0p8.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_004_x92_y237.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,92,237,4,0.6451379656791687,1.0,0.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x92_y237_a1p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_004_x92_y237.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,95,295,4,0.5450791716575623,0.0,1.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x95_y295_a0p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_005_x95_y295.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,95,295,4,0.5450791716575623,0.2,0.8,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x95_y295_a0p2.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_005_x95_y295.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,95,295,4,0.5450791716575623,0.4,0.6,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x95_y295_a0p4.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_005_x95_y295.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,95,295,4,0.5450791716575623,0.6,0.4,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x95_y295_a0p6.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_005_x95_y295.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,95,295,4,0.5450791716575623,0.8,0.1999999999999999,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x95_y295_a0p8.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_005_x95_y295.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,95,295,4,0.5450791716575623,1.0,0.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x95_y295_a1p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_005_x95_y295.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,420,65,5,0.5099650025367737,0.0,1.0,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x420_y65_a0p0.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_006_x420_y65.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
Test_SRC0027,hot,420,65,5,0.5099650025367737,0.2,0.8,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\mixed_patches\Test_SRC0027_hot_x420_y65_a0p2.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\dataset\orig_patches\Test_SRC0027_hot_006_x420_y65.png,20,12,JPEG,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\clean\Test_SRC0027.png,c:\Users\YehonatanR\OneDrive\Documents\HIT Computer Science\3rd\PixelQuality\PythonProject\data\originals\compressed\Test_SRC0027_JPEG_090.jpg
